# CONDITIONED_INTERNAL = gene size, gene density, sample size, inverse mac, log(gene size), log(gene density), log(sample size), log(inverse mac)
GENE             CHR      START       STOP  NSNPS  NPARAM       N        ZSTAT  ZFITTED_BASE  ZRESID_BASE
ENSG00000182667   11  131240373  132206716   2977     230  128084        1.776    4.4409e-16        1.776
ENSG00000237654   11  131372653  131410761    201      17  129107       2.9826    4.4409e-16       2.9826
ENSG00000236082   11  131416556  131443494     58      13  128005     -0.40105    3.3307e-16     -0.40105
ENSG00000238117   11  131747574  131767002     47       9  128276       1.9521    4.4409e-16       1.9521
ENSG00000224700   11  131850990  131854555      5       3  130644      0.60186    3.3307e-16      0.60186
ENSG00000183715   11  132284871  133402414   3620     265  128080       3.3771    4.4409e-16       3.3771
ENSG00000255258   11  133653566  133680271     84       9  129926       1.5022    4.4409e-16       1.5022
ENSG00000166118   11  133710526  133715433     21       3  127852        3.115    4.4409e-16        3.115
ENSG00000080854   11  133778459  133826880    136      23  127187       5.1977             0       5.1977
ENSG00000255406   11  133896882  133898013      4       2  130644       3.3783    4.4409e-16       3.3783
ENSG00000204241   11  133902167  133916744     40      17  127240       2.9244    4.4409e-16       2.9244
ENSG00000254648   11  133905727  133907002      7       3  125316       2.9155    4.4409e-16       2.9155
ENSG00000166086   11  133938820  134021896    242      17  125405       3.4651    4.4409e-16       3.4651
ENSG00000151503   11  134020014  134095348    146      20  126177       3.1805    4.4409e-16       3.1805
ENSG00000255348   11  134048719  134056061     10       6  114503       2.2639    4.4409e-16       2.2639
ENSG00000151502   11  134094539  134117686     32       8  128859       1.3736    4.4409e-16       1.3736
ENSG00000151500   11  134118173  134123264      7       4  127251      0.25368    3.3307e-16      0.25368
ENSG00000151498   11  134123389  134135749     30       7  126207     -0.21922    3.6082e-16     -0.21922
ENSG00000166105   11  134144139  134189458    118      19  128253      0.74478    3.3307e-16      0.74478
ENSG00000149328   11  134201768  134248235    142      40  128392       3.9221    4.4409e-16       3.9221
ENSG00000109956   11  134248398  134281812    126      14  127736       3.6799    4.4409e-16       3.6799
ENSG00000254573   11  134433290  134442950     49      13  128150       0.8843    3.3307e-16       0.8843
ENSG00000255344   11  134584436  134585816      4       2  130644        3.751    4.4409e-16        3.751
ENSG00000251226   11  134605490  134633704    204      38  129930       1.4439    4.4409e-16       1.4439
ENSG00000255512   11  134931675  134945793     80      10  130116       1.2131    4.4409e-16       1.2131
ENSG00000120645   12     175931     287626    378      51  128772       1.4523    4.4409e-16       1.4523
ENSG00000256948   12     215690     221016     20       5  129045      0.95352    3.3307e-16      0.95352
ENSG00000249695   12     246577     258335     35      11  129146     -0.88059    3.3307e-16     -0.88059
ENSG00000256694   12     273830     275487      5       1  130147     -0.79218    3.3307e-16     -0.79218
ENSG00000256540   12     276022     291565     52      11  129598       0.6462    3.3307e-16       0.6462
ENSG00000111181   12     299243     323736     86      15  125452     -0.17525    3.6082e-16     -0.17525
ENSG00000255671   12     302202     303296      4       2  106803      -0.1292    3.6082e-16      -0.1292
ENSG00000256577   12     312808     314260      8       4  127398     0.011158    3.5041e-16     0.011158
ENSG00000010379   12     329787     372039    136      22  128069      -1.6171    4.4409e-16      -1.6171
ENSG00000073614   12     389295     498620    284      14  126087     -0.24737    3.6082e-16     -0.24737
ENSG00000120647   12     498439     551811    120      21  126092      0.94512    3.3307e-16      0.94512
ENSG00000139044   12     569530     672675    434      70  129429      -1.6128    4.4409e-16      -1.6128
ENSG00000171840   12     673462     772945    411      32  129023     -0.15901    3.6082e-16     -0.15901
ENSG00000255825   12     699799     700435      2       1  130644      0.57587    3.3307e-16      0.57587
ENSG00000177406   12     740057     772872     80      13  127750       -1.363    4.4409e-16       -1.363
ENSG00000256672   12     783967     793293     28      10  128634     -0.89433    3.3307e-16     -0.89433
ENSG00000060237   12     861759    1020618    341      25  128167     -0.15336    3.6082e-16     -0.15336
ENSG00000002016   12    1021243    1099219    230      39  128068      0.28677    3.3307e-16      0.28677
ENSG00000250132   12    1083299    1100356     56       9  129644      -1.1815    4.4409e-16      -1.1815
ENSG00000082805   12    1099675    1605099   1585      46  128832     -0.61901    3.3307e-16     -0.61901
ENSG00000249028   12    1489226    1500668     60       7  128884      0.41471    3.3307e-16      0.41471
ENSG00000249628   12    1609691    1616484     41       8  130053       1.0553    4.4409e-16       1.0553
ENSG00000111186   12    1639057    1756409    450      94  129102     -0.48217    3.3307e-16     -0.48217
ENSG00000171823   12    1675159    1703331     77      19  129856     -0.13324    3.6082e-16     -0.13324
ENSG00000006831   12    1797740    1897844    264      17  128705       2.9861    4.4409e-16       2.9861
ENSG00000151062   12    1901123    2028002    446      50  128908       1.8879    4.4409e-16       1.8879
ENSG00000166159   12    1929433    1945918     64      21  130129       1.4007    4.4409e-16       1.4007
ENSG00000256706   12    2027117    2032033     11       5  128709      0.46401    3.3307e-16      0.46401
ENSG00000235049   12    2038368    2045740     34      12  129269      0.61659    3.3307e-16      0.61659
ENSG00000151065   12    2055220    2113701    207      11  129411       0.7465    3.3307e-16       0.7465
ENSG00000151067   12    2079952    2807116   1976     175  128257       6.2026             0       6.2026
ENSG00000256025   12    2329703    2332645     11       2  130412       7.2577             0       7.2577
ENSG00000256769   12    2712516    2716606     10       2  126381      0.56151    3.3307e-16      0.56151
ENSG00000256271   12    2777666    2781386      5       2  130644     -0.46501    3.3307e-16     -0.46501
ENSG00000246627   12    2785167    2800366     42       4  129377      -0.6226    3.3307e-16      -0.6226
ENSG00000274659   12    2849259    2852021      3       1  130644     -0.34711    3.3307e-16     -0.34711
ENSG00000004478   12    2904119    2914589     11       4  130602    -0.034283    3.4694e-16    -0.034283
ENSG00000258325   12    2906043    2922068     20       6  127961      0.19782    3.6082e-16      0.19782
ENSG00000111203   12    2921788    2968957    115      10  127289     -0.84811    3.3307e-16     -0.84811
ENSG00000053702   12    2934514    2944710     25       4  128809      -1.2136    4.4409e-16      -1.2136
ENSG00000283297   12    2958205    2966249     19       4  127684     -0.52914    3.3307e-16     -0.52914
ENSG00000111206   12    2966847    2986321     36      11  127480      -1.4437    4.4409e-16      -1.4437
ENSG00000171792   12    2985424    2998689     28       3  129373      -1.3406    4.4409e-16      -1.3406
ENSG00000078246   12    2986389    3050306    193       6  129936     -0.69597    3.3307e-16     -0.69597
ENSG00000197905   12    3068496    3149839    319      34  128187     -0.68031    3.3307e-16     -0.68031
ENSG00000250899   12    3150603    3154116     14       4  125365     -0.85845    3.3307e-16     -0.85845
ENSG00000011105   12    3186521    3395730    917      86  128831      -1.2349    4.4409e-16      -1.2349
ENSG00000236908   12    3427884    3434509     31       5  127661      -1.0529    4.4409e-16      -1.0529
ENSG00000257048   12    3476999    3480512      9       2  130125     -0.66886    3.3307e-16     -0.66886
ENSG00000111218   12    3490515    3703139    542      80  127626      -1.0455    4.4409e-16      -1.0455
ENSG00000130038   12    3715799    3873985    621      59  129417      0.33828    3.3307e-16      0.33828
ENSG00000283138   12    3861684    3867008     27       5  130432      -1.2707    4.4409e-16      -1.2707
ENSG00000111224   12    3900213    3982614    227      23  129300     0.030515    3.5041e-16     0.030515
ENSG00000256862   12    3980900    4019504    131      27  129124      0.44467    3.3307e-16      0.44467
ENSG00000256969   12    4130143    4135824     19       7  126132     -0.17633    3.6082e-16     -0.17633
ENSG00000118971   12    4382938    4414516     63      16  129292     0.014965    3.5041e-16     0.014965
ENSG00000078237   12    4416929    4463759    127      22  125094    -0.010288    3.5041e-16    -0.010288
ENSG00000118972   12    4477393    4488894     20       6  126905      -1.6832    4.4409e-16      -1.6832
ENSG00000111241   12    4537321    4554780     33       6  129071      -1.5173    4.4409e-16      -1.5173
ENSG00000047621   12    4596894    4647674     45       4  128876      -0.6564    3.3307e-16      -0.6564
ENSG00000111247   12    4647964    4669214     29       6  129811     -0.95204    3.3307e-16     -0.95204
ENSG00000010219   12    4671370    4724468    163      24  129804     -0.37847    3.3307e-16     -0.37847
ENSG00000272921   12    4714110    4771809    218      20  129517     -0.10303    3.4694e-16     -0.10303
ENSG00000111254   12    4724674    4758213    139      14  129837     -0.58868    3.3307e-16     -0.58868
ENSG00000255639   12    4766800    4853747    262      20  129343       1.1766    4.4409e-16       1.1766
ENSG00000255474   12    4809583    4829268     82       8  129556      0.90865    3.3307e-16      0.90865
ENSG00000130035   12    4829507    4961093    410      39  129203       1.8037    4.4409e-16       1.8037
ENSG00000256988   12    4915708    4917807      5       2  130644      -0.2497    3.6082e-16      -0.2497
ENSG00000111262   12    5019059    5027422     19       6  126543     -0.66682    3.3307e-16     -0.66682
ENSG00000284513   12    5069279    5072616      9       3  130197       1.4053    4.4409e-16       1.4053
ENSG00000130037   12    5153155    5155954      3       2  121651     0.094149    3.4694e-16     0.094149
ENSG00000256115   12    5343163    5352317     12       3  126706         0.75    3.3307e-16         0.75
ENSG00000256417   12    5399646    5492819    206      29  128111      0.40668    3.3307e-16      0.40668
ENSG00000256218   12    5475214    5476940      8       3  126965      0.77836    3.3307e-16      0.77836
ENSG00000255983   12    5497755    5515817     45       8  129936       1.1739    4.4409e-16       1.1739
ENSG00000185652   12    5541278    5630702    235      41  127915     0.041731    3.4694e-16     0.041731
ENSG00000047617   12    5641035    6055398   1378     102  128470     -0.55949    3.3307e-16     -0.55949
ENSG00000110799   12    6058040    6233936    621      62  129067      -1.4383    4.4409e-16      -1.4383
ENSG00000255775   12    6264201    6269885     13       2  130644      -1.4632    4.4409e-16      -1.4632
ENSG00000010278   12    6308881    6347437     65      10  127291      0.69062    3.3307e-16      0.69062
ENSG00000008323   12    6419602    6437672     39       8  125359    -0.069341    3.4694e-16    -0.069341
ENSG00000067182   12    6437923    6451280     26       6  127722     -0.24023    3.6082e-16     -0.24023
ENSG00000111319   12    6456009    6486896     83      22  126588      0.09915    3.4694e-16      0.09915
ENSG00000111321   12    6484211    6500737     48      13  129538     -0.71107    3.3307e-16     -0.71107
ENSG00000256433   12    6503071    6505314     13       3  123118      -1.4687    4.4409e-16      -1.4687
ENSG00000139193   12    6554033    6560884     17       8  126257      -1.3341    4.4409e-16      -1.3341
ENSG00000139192   12    6560856    6575683     50       6  126013      -1.1798    4.4409e-16      -1.1798
ENSG00000139190   12    6571403    6580153     26       4  129575      -0.9661    3.3307e-16      -0.9661
ENSG00000276718   12    6575703    6576301      1       1  130644     -0.01016    3.5041e-16     -0.01016
ENSG00000111639   12    6601052    6603007     14       1  130644      -1.0025    4.4409e-16      -1.0025
ENSG00000010292   12    6602522    6641121    126      14  125896     -0.46519    3.3307e-16     -0.46519
ENSG00000111640   12    6643093    6647540     15       2  124490      0.58289    3.3307e-16      0.58289
ENSG00000269968   12    6646960    6647536      2       1  130644      0.71297    3.3307e-16      0.71297
ENSG00000010295   12    6647541    6665249     48       7  127651     -0.47553    3.3307e-16     -0.47553
ENSG00000245667   12    6652670    6654097      5       1  128167      -1.3985    4.4409e-16      -1.3985
ENSG00000111641   12    6666029    6677857     17       6  126458     -0.94092    3.3307e-16     -0.94092
ENSG00000285238   12    6666102    6696558     51       9  125509     -0.24439    3.6082e-16     -0.24439
ENSG00000111642   12    6679248    6723690     81       8  124573     -0.50687    3.3307e-16     -0.50687
ENSG00000247853   12    6687788    6693905     15       5  126818      0.28239    3.3307e-16      0.28239
ENSG00000184574   12    6728001    6745613     27       9  129494      -1.5711    4.4409e-16      -1.5711
ENSG00000111644   12    6747241    6756626     12       4  130320     -0.54167    3.3307e-16     -0.54167
ENSG00000111653   12    6759446    6772314     22       6  128396     -0.77254    3.3307e-16     -0.77254
ENSG00000126746   12    6775643    6798738     14       5  129164     -0.54059    3.3307e-16     -0.54059
ENSG00000139200   12    6802958    6809966      8       4  117215      -1.0955    4.4409e-16      -1.0955
ENSG00000111652   12    6832907    6841041     31       6  129222     -0.32365    3.3307e-16     -0.32365
ENSG00000269892   12    6852151    6852807      5       2  130421     0.092905    3.4694e-16     0.092905
ENSG00000089693   12    6857162    6876641     50       8  129841       2.6925    4.4409e-16       2.6925
ENSG00000159335   12    6874682    6880118      9       2  127604       1.1736    4.4409e-16       1.1736
ENSG00000089692   12    6881678    6887621      7       3  130644     -0.64787    3.3307e-16     -0.64787
ENSG00000010610   12    6896024    6929974    111      18  129837      0.67242    3.3307e-16      0.67242
ENSG00000250510   12    6930711    6939136     20       9  127510       1.1526    4.4409e-16       1.1526
ENSG00000110811   12    6937575    6949015     36       8  128363   4.9529e-05    3.4969e-16   4.9529e-05
ENSG00000111664   12    6949118    6956557      8       4  125729      0.95991    3.3307e-16      0.95991
ENSG00000111665   12    6953957    6961230      6       3  129604       1.1204    4.4409e-16       1.1204
ENSG00000111667   12    6961292    6975796     10       4  126999      0.23198    3.6082e-16      0.23198
ENSG00000111669   12    6976283    6980112      6       1  130644      0.19686    3.6082e-16      0.19686
ENSG00000111671   12    6980099    6998522     37       4  129005     0.055171    3.4694e-16     0.055171
ENSG00000010626   12    6982733    7023407     88       3  129611        0.284    3.3307e-16        0.284
ENSG00000111674   12    7022909    7032861     11       3  130455      0.30785    3.3307e-16      0.30785
ENSG00000111676   12    7033626    7051484     22       9  127683     -0.16354    3.6082e-16     -0.16354
ENSG00000111678   12    7052141    7055166      9       5  124276      -1.0531    4.4409e-16      -1.0531
ENSG00000272173   12    7052671    7053767      6       3  122566      -1.1108    4.4409e-16      -1.1108
ENSG00000111679   12    7055631    7070479     20       6  125793       1.2843    4.4409e-16       1.2843
ENSG00000215021   12    7074490    7079988      7       3  126430     -0.44197    3.3307e-16     -0.44197
ENSG00000126749   12    7080056    7089103     12       4  129533      0.26804    3.3307e-16      0.26804
ENSG00000268439   12    7080084    7105520     23       4  129578      0.11766    3.4694e-16      0.11766
ENSG00000111684   12    7085348    7125814     40       5  129823      0.10666    3.4694e-16      0.10666
ENSG00000182326   12    7096351    7178336    129      12  129079     0.048382    3.4694e-16     0.048382
ENSG00000159403   12    7187513    7245203     12       5  130606       0.2008    3.6082e-16       0.2008
ENSG00000139178   12    7242183    7261869     57      12  129707       1.2246    4.4409e-16       1.2246
ENSG00000205885   12    7260648    7275097     37      10  128958      0.76941    3.3307e-16      0.76941
ENSG00000139194   12    7276280    7281538     12       4  130644       1.0752    4.4409e-16       1.0752
ENSG00000256967   12    7281675    7283794      4       2  130644      0.40721    3.3307e-16      0.40721
ENSG00000139182   12    7282294    7311541     52       8  129893       1.2771    4.4409e-16       1.2771
ENSG00000255572   12    7319270    7341665     37       7  128717      -1.4154    4.4409e-16      -1.4154
ENSG00000139197   12    7341281    7371170     65       9  128117     0.025184    3.5041e-16     0.025184
ENSG00000215009   12    7456880    7481320     47       9  128984     -0.34271    3.3307e-16     -0.34271
ENSG00000177675   12    7499281    7632493    273      31  129351      -1.2209    4.4409e-16      -1.2209
ENSG00000177575   12    7623409    7656489     68      16  127197      -1.5084    4.4409e-16      -1.5084
ENSG00000111701   12    7801996    7818499     66      12  128140      0.55234    3.3307e-16      0.55234
ENSG00000184344   12    7842378    7848372     24       8  129858      0.88832    3.3307e-16      0.88832
ENSG00000187569   12    7864050    7870155     15       6  127738      -1.4839    4.4409e-16      -1.4839
ENSG00000198178   12    7882011    7904201     84      10  127878      0.16098    3.6082e-16      0.16098
ENSG00000205857   12    7917812    7926717     11       5  130363      0.74952    3.3307e-16      0.74952
ENSG00000111704   12    7940390    7951737     65       6  127873     -0.14121    3.6082e-16     -0.14121
ENSG00000173262   12    7965108    8043744    266      32  129298       1.7119    4.4409e-16       1.7119
ENSG00000059804   12    8071826    8088871     25       5  128573       3.1177    4.4409e-16       3.1177
ENSG00000282080   12    8166689    8171603     11       3  130232      -1.1891    4.4409e-16      -1.1891
ENSG00000065970   12    8185299    8208099     41       9  128844     -0.41288    3.3307e-16     -0.41288
ENSG00000171860   12    8210898    8219067     10       4  130644     -0.61891    3.3307e-16     -0.61891
ENSG00000089818   12    8229535    8250455     30       8  126650     -0.74962    3.3307e-16     -0.74962
ENSG00000111729   12    8276228    8291203     34       7  128832     -0.70617    3.3307e-16     -0.70617
ENSG00000284393   12    8290736    8327916     75       8  126692      -2.1212    4.4409e-16      -2.1212
ENSG00000196946   12    8309630    8341133     39       4  128259      -2.2689    4.4409e-16      -2.2689
ENSG00000226711   12    8332805    8368747     25       3  130485      -2.4558    4.4409e-16      -2.4558
ENSG00000275367   12    8370354    8373711      9       5  115110      -1.0711    4.4409e-16      -1.0711
ENSG00000171847   12    8373856    8380214     20       9  129534     -0.60029    3.3307e-16     -0.60029
ENSG00000215241   12    8388011    8395160     16       5  129749      -1.0214    4.4409e-16      -1.0214
ENSG00000226091   12    8448582    8549399    258      22  129604      -1.5186    4.4409e-16      -1.5186
ENSG00000256101   12    8474472    8482210     12       4  130644      -2.2037    4.4409e-16      -2.2037
ENSG00000205846   12    8608522    8630926     84       3  129705      -0.2434    3.6082e-16      -0.2434
ENSG00000166527   12    8662071    8674962     34       4  130387      0.73636    3.3307e-16      0.73636
ENSG00000166523   12    8685901    8693559     14       3  127908      -1.1834    4.4409e-16      -1.1834
ENSG00000255801   12    8700957    8720209     72       8  129308      -1.4108    4.4409e-16      -1.4108
ENSG00000111732   12    8754762    8765467     27       7  129045      0.39618    3.3307e-16      0.39618
ENSG00000197614   12    8789942    8815484     68       5  129809      -0.9382    3.3307e-16      -0.9382
ENSG00000255829   12    8816607    8821607      5       2  128441     -0.67284    3.3307e-16     -0.67284
ENSG00000166532   12    8834196    8935691     93      16  127332      -2.1647    4.4409e-16      -2.1647
ENSG00000256661   12    8928815    8983543     69      15  129313      -2.8261    4.4409e-16      -2.8261
ENSG00000249790   12    8940853    8948385      3       2  130164      -1.9406    4.4409e-16      -1.9406
ENSG00000166535   12    8975068    9039597    185      21  129799      -2.1878    4.4409e-16      -2.1878
ENSG00000282022   12    9010739    9067872    195      28  130412      -2.6311    4.4409e-16      -2.6311
ENSG00000111752   12    9066492    9094063     60       9  130311       -1.761    4.4409e-16       -1.761
ENSG00000003056   12    9092959    9102551     22       6  125620      -1.7013    4.4409e-16      -1.7013
ENSG00000139187   12    9102640    9163356    142      11  129452       -2.058    4.4409e-16       -2.058
ENSG00000257105   12    9139771    9149162     11       4  129764     -0.97771    3.3307e-16     -0.97771
ENSG00000245105   12    9217773    9220656     10       3  129920    -0.023692    3.5041e-16    -0.023692
ENSG00000175899   12    9220260    9268825    114       8  130189     -0.49293    3.3307e-16     -0.49293
ENSG00000126838   12    9301436    9360966    141      19  129729      -1.1512    4.4409e-16      -1.1512
ENSG00000237248   12    9392599    9395648     13       4  130129      0.18928    3.6082e-16      0.18928
ENSG00000256427   12    9399093    9410556     91       5  130235      -1.2213    4.4409e-16      -1.2213
ENSG00000260423   12    9520060    9550213     92      10  128963      -1.0969    4.4409e-16      -1.0969
ENSG00000111796   12    9747147    9760482     53      11  127798       0.6705    3.3307e-16       0.6705
ENSG00000256442   12    9799610    9800605      2       1  130644      0.99305    3.3307e-16      0.99305
ENSG00000069493   12    9817565    9852151    125      14  128528     -0.73897    3.3307e-16     -0.73897
ENSG00000256582   12    9856673    9861946     15       4  127030       1.0742    4.4409e-16       1.0742
ENSG00000184293   12    9868456    9885895     92       9  129203      -1.4078    4.4409e-16      -1.4078
ENSG00000110848   12    9905082    9913497     26       6  130284      -1.5109    4.4409e-16      -1.5109
ENSG00000150045   12    9980077    9997606     33       4  129340      -1.4257    4.4409e-16      -1.4257
ENSG00000110852   12   10005583   10022735     60      11  129438     -0.58394    3.3307e-16     -0.58394
ENSG00000255882   12   10019626   10022407     12       4  130461      0.58805    3.3307e-16      0.58805
ENSG00000256797   12   10034088   10048432     38       8  127088       1.3256    4.4409e-16       1.3256
ENSG00000188393   12   10051272   10084980    108      26  126903      0.14006    3.6082e-16      0.14006
ENSG00000225231   12   10089178   10096094     37       8  128969     0.048606    3.4694e-16     0.048606
ENSG00000231560   12   10100736   10105935      6       3  129772      -1.4568    4.4409e-16      -1.4568
ENSG00000172322   12   10103915   10148293    190      19  129938     -0.13022    3.6082e-16     -0.13022
ENSG00000165682   12   10138241   10166023    132      16  130073     -0.48202    3.3307e-16     -0.48202
ENSG00000256660   12   10163226   10171218     20       7  129994      -1.2303    4.4409e-16      -1.2303
ENSG00000256803   12   10167839   10183205     60      17  129302     -0.70317    3.3307e-16     -0.70317
ENSG00000197992   12   10183276   10218626     58       8  127779     -0.52046    3.3307e-16     -0.52046
ENSG00000150048   12   10222153   10264226    147       8  129631     -0.31832    3.3307e-16     -0.31832
ENSG00000172243   12   10269376   10282857     52       5  130523     -0.86454    3.3307e-16     -0.86454
ENSG00000173391   12   10310900   10324737     57       8  125185     -0.68602    3.3307e-16     -0.68602
ENSG00000165685   12   10323141   10344400     80      15  129483      -1.2473    4.4409e-16      -1.2473
ENSG00000139112   12   10365057   10375729     27       9  128357     0.037056    3.4694e-16     0.037056
ENSG00000255958   12   10366760   10367360      2       1  130644      -1.0239    4.4409e-16      -1.0239
ENSG00000134539   12   10378657   10482199    276      15  129162     -0.60428    3.3307e-16     -0.60428
ENSG00000256288   12   10485460   10490891      9       3  124927     -0.15172    3.6082e-16     -0.15172
ENSG00000256155   12   10511063   10513644     13       4  130633      -1.2347    4.4409e-16      -1.2347
ENSG00000245648   12   10516368   10551105     88       8  129838      0.49357    3.3307e-16      0.49357
ENSG00000255819   12   10524952   10562745     99       9  129492      0.41685    3.3307e-16      0.41685
ENSG00000255641   12   10564911   10588600     14       4  130081      0.37033    3.3307e-16      0.37033
ENSG00000205809   12   10579453   10594899      7       2  130644      0.36852    3.3307e-16      0.36852
ENSG00000134545   12   10594863   10607284     38       6  128610      0.75221    3.3307e-16      0.75221
ENSG00000180574   12   10658201   10675734     53       5  129364     -0.71746    3.3307e-16     -0.71746
ENSG00000256039   12   10705962   10710648     15       3  129784    -0.044628    3.4694e-16    -0.044628
ENSG00000111196   12   10756789   10766222     36       5  129521     -0.81883    3.3307e-16     -0.81883
ENSG00000060140   12   10771538   10826917    144       9  129454       1.2611    4.4409e-16       1.2611
ENSG00000060138   12   10851688   10875911     50       8  129865     -0.53791    3.3307e-16     -0.53791
ENSG00000256888   12   10902833   10930043     59       9  129171      -1.5677    4.4409e-16      -1.5677
ENSG00000121377   12   10954131   10955226      1       1  130644      -1.2865    4.4409e-16      -1.2865
ENSG00000121314   12   10958650   10959892      2       1  122754     -0.20546    3.6082e-16     -0.20546
ENSG00000121381   12   10961693   10962767      1       1  130644      -1.2782    4.4409e-16      -1.2782
ENSG00000231887   12   10977559   11324207   1335      19  124219      -3.0593    4.4409e-16      -3.0593
ENSG00000134551   12   11081835   11084940      7       2  111999      0.24982    3.6082e-16      0.24982
ENSG00000256537   12   11323821   11328615     29       5  125326      -1.6174    4.4409e-16      -1.6174
ENSG00000275119   12   11365126   11404303    105       8  127757      -1.4886    4.4409e-16      -1.4886
ENSG00000197870   12   11418857   11422739      6       2  130644      -1.0995    4.4409e-16      -1.0995
ENSG00000230657   12   11460017   11463369     12       3  129369    -0.073392    3.4694e-16    -0.073392
ENSG00000251655   12   11504757   11548500     89      15  127093      -1.5157    4.4409e-16      -1.5157
ENSG00000121335   12   11544474   11653975    353      24  128470      -2.3301    4.4409e-16      -2.3301
ENSG00000256237   12   11694329   11708772     38       7  126560      -1.0492    4.4409e-16      -1.0492
ENSG00000247157   12   11700964   11743303     73       8  127305       -2.474    4.4409e-16       -2.474
ENSG00000139083   12   11802788   12048336    644      80  125641       1.4968    4.4409e-16       1.4968
ENSG00000121380   12   12202778   12364018    479      62  129104      0.96867    3.3307e-16      0.96867
ENSG00000070018   12   12268959   12419946    309      20  128555      0.99075    3.3307e-16      0.99075
ENSG00000111261   12   12478990   12503475    109      14  129231      -0.4585    3.3307e-16      -0.4585
ENSG00000205791   12   12508340   12510001      6       3  130644     -0.17097    3.6082e-16     -0.17097
ENSG00000165714   12   12510013   12622628    345      30  128365     -0.72796    3.3307e-16     -0.72796
ENSG00000111266   12   12627144   12715317    213      23  129239       1.5581    4.4409e-16       1.5581
ENSG00000255670   12   12638287   12644515     11       3  130126     -0.06527    3.4694e-16     -0.06527
ENSG00000111269   12   12764761   12798042     63      10  127404      -1.3683    4.4409e-16      -1.3683
ENSG00000275963   12   12801873   12802647      1       1  130644     -0.21651    3.6082e-16     -0.21651
ENSG00000183150   12   12813825   12849141     87      17  128388      -1.3105    4.4409e-16      -1.3105
ENSG00000257004   12   12821916   12838009     45       9  128690      -1.2367    4.4409e-16      -1.2367
ENSG00000111276   12   12867992   12875305     13       5  127794     -0.14439    3.6082e-16     -0.14439
ENSG00000178878   12   12878851   12982909    306      52  129051      -2.7149    4.4409e-16      -2.7149
ENSG00000213782   12   12966250   12982915     41      10  129590      -2.0586    4.4409e-16      -2.0586
ENSG00000013588   12   13043716   13070871     79      14  127193      -1.6668    4.4409e-16      -1.6668
ENSG00000247498   12   13080660   13137579    157      28  128680      0.71463    3.3307e-16      0.71463
ENSG00000111291   12   13093709   13105081     31       9  128460      0.32593    3.3307e-16      0.32593
ENSG00000013583   12   13127798   13153207     66      10  127905      0.89482    3.3307e-16      0.89482
ENSG00000255621   12   13153385   13193613     85      10  127890         1.67    4.4409e-16         1.67
ENSG00000084444   12   13197218   13295455    179      23  125291     -0.32245    3.3307e-16     -0.32245
ENSG00000111305   12   13236494   13256617     22      10  119743      -1.3894    4.4409e-16      -1.3894
ENSG00000134531   12   13349650   13372873     58      14  128755       -1.649    4.4409e-16       -1.649
ENSG00000180861   12   13524023   13540101     79       7  130457    -0.090344    3.4694e-16    -0.090344
ENSG00000273079   12   13590876   14134891   1755     110  128565         0.65    3.3307e-16         0.65
ENSG00000277935   12   13693165   13697474     15       6  130412       2.1708    4.4409e-16       2.1708
ENSG00000256084   12   14369524   14374231      8       3  130644      -1.0556    4.4409e-16      -1.0556
ENSG00000171681   12   14518566   14655869    319      20  123966      0.25073    3.3307e-16      0.25073
ENSG00000121316   12   14656595   14721283    124      19  127453       1.3747    4.4409e-16       1.3747
ENSG00000255649   12   14683085   14686163     10       5  126283    -0.097604    3.4694e-16    -0.097604
ENSG00000256751   12   14720684   14772689     44      15  119926      0.36783    3.3307e-16      0.36783
ENSG00000070019   12   14765566   14849519    101      20  119131      0.63519    3.3307e-16      0.63519
ENSG00000214772   12   14818589   14910897    223      15  128979       1.0295    4.4409e-16       1.0295
ENSG00000197837   12   14920933   14924065      9       3  130613       1.2165    4.4409e-16       1.2165
ENSG00000246705   12   14927317   14930936     12       6  130319       1.0059    4.4409e-16       1.0059
ENSG00000084463   12   14937513   14956474     26       7  129017       1.1451    4.4409e-16       1.1451
ENSG00000182993   12   14956506   15059520    254      13  128102     -0.76261    3.3307e-16     -0.76261
ENSG00000179256   12   14957584   14967116     21       6  128436       0.7092    3.3307e-16       0.7092
ENSG00000111339   12   14978503   14996467     45       6  128280     -0.12573    3.6082e-16     -0.12573
ENSG00000111341   12   15034115   15038860      6       1  130644      -1.3572    4.4409e-16      -1.3572
ENSG00000139055   12   15066969   15092016     85       4  129301      -1.0749    4.4409e-16      -1.0749
ENSG00000111348   12   15094951   15114662     46       8  129553      -1.5424    4.4409e-16      -1.5424
ENSG00000139053   12   15125956   15134799     30       7  128902      -2.4619    4.4409e-16      -2.4619
ENSG00000255727   12   15154767   15159617      9       4  130644      -1.8411    4.4409e-16      -1.8411
ENSG00000134533   12   15260717   15501609    463      34  126683      0.15991    3.6082e-16      0.15991
ENSG00000255660   12   15304857   15308217     13       5  129516      0.10592    3.4694e-16      0.10592
ENSG00000151490   12   15475331   15750333    588      49  128154      0.94878    3.3307e-16      0.94878
ENSG00000151491   12   15773092   16035263    232      40  125508     -0.63594    3.3307e-16     -0.63594
ENSG00000255565   12   15933002   15935054      2       1  130644     -0.13844    3.6082e-16     -0.13844
ENSG00000023734   12   16035325   16056412     10       3  126373      -2.3581    4.4409e-16      -2.3581
