GENE             CHR      START       STOP  NSNPS  NPARAM       N        ZSTAT            P
ENSG00000135569    6  132909812  132910825      3       2  115513       1.9959     0.022974
ENSG00000146378    6  132938161  132945414     35       9  126948      -1.3908      0.91786
ENSG00000112299    6  133002729  133035188    149      13  129385       1.3618     0.086625
ENSG00000093134    6  133043926  133055904     47       8  128762      -1.0004      0.84144
ENSG00000112303    6  133065009  133084598     81      18  128425     -0.25062      0.59894
ENSG00000234484    6  133073814  133075090      6       3  126209      -0.2477      0.59782
ENSG00000146409    6  133090509  133119692     90      10  128887       1.5716     0.058018
ENSG00000112306    6  133135580  133138703     18       5  126971      0.74788      0.22726
ENSG00000231023    6  133409219  133427717     28       3  121625       1.3217     0.093141
ENSG00000112319    6  133561736  133853258    826      50  126326     -0.23542      0.59306
ENSG00000223542    6  133756215  133760602     11       2  130377      -1.0116      0.84413
ENSG00000234567    6  133773995  133777743     10       3  130280      -1.3981      0.91897
ENSG00000227954    6  133823390  134213940    925      54  127659      0.26748      0.39455
ENSG00000223586    6  134142285  134172938     68      13  125069     -0.48272      0.68535
ENSG00000118526    6  134210276  134216691     19       3  130644      0.18597      0.42623
ENSG00000028839    6  134273308  134311570     87       9  127885     -0.53834      0.70483
ENSG00000146411    6  134309835  134373774    144      24  127803      -1.7528      0.96018
ENSG00000118515    6  134490384  134639250    419      64  128290      0.91421       0.1803
ENSG00000231971    6  134749378  134841723    298      23  129326      -0.0765      0.53049
ENSG00000236700    6  134758854  134825719    233      16  129339      0.31165      0.37765
ENSG00000232310    6  134846452  134980974    353      36  126472     -0.25339      0.60002
ENSG00000227723    6  134957627  134963633      8       2  130257      0.65484      0.25629
ENSG00000236389    6  135027198  135028487      4       2  130644     0.024068       0.4904
ENSG00000118514    6  135238528  135271260     53       7  127467      0.46282      0.32175
ENSG00000240056    6  135262530  135263588      5       1  130644    -0.058728      0.52342
ENSG00000112339    6  135281516  135424194    294      13  128284       1.0683       0.1427
ENSG00000232876    6  135376171  135381688     13       2  130580       1.1943      0.11618
ENSG00000118513    6  135502453  135540311     62      10  128194      -1.0394      0.85069
ENSG00000236703    6  135516221  135517133      1       1   99888    -0.019553       0.5078
ENSG00000224374    6  135581134  135582071      2       1  130644     0.028377      0.48868
ENSG00000135541    6  135604670  135818914    360      30  125333      0.91564      0.17993
ENSG00000234084    6  135622706  135628296      9       3  130644      0.65684      0.25564
ENSG00000231028    6  135818939  136037193    515      26  125900      0.96346      0.16766
ENSG00000236378    6  136128286  136129604      2       1  129889      -0.3829       0.6491
ENSG00000171408    6  136172834  136516712    576      56  127140       1.7531     0.039795
ENSG00000237596    6  136313074  136546889    261      32  124120       1.5795     0.057106
ENSG00000146410    6  136552162  136571473      9       6  123911       1.4066      0.07977
ENSG00000029363    6  136577765  136610989     21       7  123310        1.234       0.1086
ENSG00000135525    6  136663419  136871957    261      14  121168      0.75168      0.22612
ENSG00000272189    6  136871799  136873692      2       1  130644       1.5445     0.061232
ENSG00000197442    6  136878185  137113656    404      46  126065       1.4025      0.08038
ENSG00000234263    6  136950310  136969137     32       7  129482       2.1249     0.016796
ENSG00000112357    6  137143702  137235075    200      21  127853      0.64836      0.25837
ENSG00000182747    6  137243402  137246777      3       2  128441      0.64053      0.26091
ENSG00000225391    6  137303302  137314371     20       8  130513     -0.66012      0.74541
ENSG00000235399    6  137316307  137320641      5       3  128791      0.29408      0.38435
ENSG00000016402    6  137321108  137366317     90      19  127896      -1.1721      0.87941
ENSG00000164485    6  137464957  137494785     90      16  127085     -0.53793      0.70469
ENSG00000027697    6  137518621  137540586     23       5  128163       -0.305      0.61982
ENSG00000230533    6  137979135  138085121    283      34  127579       3.6168   0.00014911
ENSG00000234956    6  138051307  138113972    106      18  126293        1.766     0.038695
ENSG00000237499    6  138144810  138189370     77      14  128365     -0.27149      0.60699
ENSG00000118503    6  138188325  138204449     30       6  127439     -0.68526      0.75341
ENSG00000229922    6  138266503  138293659     78      12  128755     -0.14122      0.55615
ENSG00000112378    6  138409642  138428648     87      16  130018     -0.55675      0.71115
ENSG00000112379    6  138483058  138665800    490      36  127382     -0.54942      0.70864
ENSG00000254440    6  138537123  138539628     10       2  130036     -0.19578      0.57761
ENSG00000262543    6  138699042  138704212     22       3  127148      -1.0463      0.85228
ENSG00000051620    6  138724668  138743334     43       9  129427     -0.81354      0.79205
ENSG00000135540    6  138743180  139013708    708      60  128048     -0.73976      0.77028
ENSG00000225177    6  139013685  139018425     20       6  123942     -0.40042      0.65558
ENSG00000279968    6  139046348  139094789    172      25  127167      0.22332      0.41164
ENSG00000024862    6  139094646  139114456     63       9  129013     -0.22271      0.58812
ENSG00000203734    6  139117063  139225207    338      41  128862      0.74054      0.22949
ENSG00000135597    6  139224630  139309398    275      15  128316     -0.93553      0.82524
ENSG00000146386    6  139349819  139364439     51      11  128803       1.8159     0.034693
ENSG00000112406    6  139456249  139501939    110      10  130168        1.745     0.040495
ENSG00000231329    6  139465341  139560790    273      23  129142       1.5148     0.064915
ENSG00000164440    6  139561198  139613276    124      13  130155       1.1888      0.11725
ENSG00000226571    6  139592499  139608444     46       6  130620     -0.42751       0.6655
ENSG00000164442    6  139692944  139695757     10       4  127674     -0.46866      0.68034
ENSG00000238099    6  139790132  139795733     13       4  130644      -2.0733      0.98093
ENSG00000231426    6  139998776  140181613    414      31  129265        1.459     0.072276
ENSG00000225148    6  140177241  140198528     67      20  128990       2.7213    0.0032513
ENSG00000236013    6  140388572  140414858     31       9  124828       2.2849      0.01116
ENSG00000234147    6  141167095  141174061     22       3  128446      0.57403      0.28297
ENSG00000259828    6  141768148  141772143     12       3  130563       1.8553     0.031774
ENSG00000135577    6  142379467  142409936     56       8  129686       2.2381     0.012609
ENSG00000236822    6  142409370  142410356      2       1  130644       2.5058    0.0061094
ENSG00000203733    6  142454227  142456288      3       2  129008      0.23499      0.40711
ENSG00000009844    6  142468299  142545826    141      10  127458        2.061      0.01965
ENSG00000237494    6  142572984  142580769     22       6  130528        1.311      0.09493
ENSG00000112414    6  142622991  142767403    227      26  124214       1.2365      0.10814
ENSG00000236366    6  142847592  142959026    316      20  128946       0.8373      0.20121
ENSG00000233138    6  143069580  143074896     10       5  126908       1.1228      0.13077
ENSG00000010818    6  143072604  143277835    478      49  127996       1.7182     0.042884
ENSG00000237851    6  143109260  143115223      6       3  125274       1.0694      0.14245
ENSG00000232618    6  143271348  143277783     14       4  128986      0.30963      0.37842
ENSG00000229017    6  143287558  143359214    198      31  124781      0.45766       0.3236
ENSG00000227192    6  143360562  143363461      9       5  123482     -0.88566       0.8121
ENSG00000146416    6  143381633  143661441    524      48  125032       2.3563    0.0092298
ENSG00000225752    6  143415171  143420782      9       4  122933      0.78162      0.21722
ENSG00000189007    6  143743969  143771810     80       4  129463      0.97944      0.16368
ENSG00000034693    6  143771944  143811147     67       7  128942     -0.75898      0.77607
ENSG00000001036    6  143815948  143832827     28       3  129817     -0.50976      0.69489
ENSG00000112419    6  143857982  144152322    911      51  129518        1.032      0.15105
ENSG00000235740    6  143875462  143883168     11       5  126585       1.1017      0.13529
ENSG00000257065    6  144128229  144165754    100      13  129117      0.07199      0.47131
ENSG00000135521    6  144164481  144184949     41       8  128581     0.013534       0.4946
ENSG00000280148    6  144178455  144259608    170      26  128369     0.052416       0.4791
ENSG00000118495    6  144261437  144385736    305      37  127656      -1.3811      0.91638
ENSG00000135604    6  144471663  144509507     65      11  123807      -1.1943      0.88382
ENSG00000152818    6  144606837  145174170   1111      75  127212       2.9875    0.0014064
ENSG00000225311    6  144632835  144654437     18       8  129860       -1.042       0.8513
ENSG00000112425    6  145703671  146057159    979      23  128061      0.36847      0.35626
ENSG00000270638    6  146056706  146058354      4       1  130644      -1.2666      0.89735
ENSG00000118496    6  146114638  146135889     42       8  120049      0.87854      0.18983
ENSG00000235652    6  146120545  146207721    135      13  126895      0.59282      0.27665
ENSG00000146414    6  146185381  146285559    147       9  128588      0.24661       0.4026
ENSG00000152822    6  146348782  146758734    768      37  128010       2.8122      0.00246
ENSG00000118508    6  146864829  146876101     13       3  129118       1.1886       0.1173
ENSG00000237468    6  146915652  146920067      7       2  130644      0.54951      0.29133
ENSG00000118492    6  146920101  147136598    542      46  127523       1.1307      0.12909
ENSG00000233452    6  147163037  147525750    823      45  126822     -0.67315      0.74957
ENSG00000227748    6  147180317  147184217      9       4  130236     -0.35376      0.63824
ENSG00000196634    6  147480061  147502128     44      10  126876      0.79903      0.21214
ENSG00000164506    6  147525561  147711612    278      16  128646      0.69321      0.24409
ENSG00000203727    6  147830063  148058683    962      63  128500     0.069977      0.47211
ENSG00000227681    6  147981839  148275073   1022      68  128874      0.53661      0.29577
ENSG00000226249    6  148062570  148064460      4       1  129810      0.49478      0.31038
ENSG00000234675    6  148338558  148342110     26       5  130644     0.081357      0.46758
ENSG00000230205    6  148454945  148458540      3       2  126378     -0.44233      0.67088
ENSG00000224658    6  148558721  148604544    130      25  129881       2.0698     0.019237
ENSG00000111961    6  148593440  148873186   1051     106  128743       1.7225     0.042487
ENSG00000111962    6  149068464  149398126    980     107  128579       1.2371      0.10802
ENSG00000227660    6  149276764  149285820     19       4  127223     -0.93516      0.82515
ENSG00000236591    6  149348836  149353709      6       2  130644      0.95071      0.17088
ENSG00000228408    6  149539062  149566690     94      16  129571      -1.3766      0.91568
ENSG00000055208    6  149539777  149732749    650      41  129538     -0.58614      0.72111
ENSG00000225924    6  149564435  149578687     45      10  129681     -0.81149      0.79146
ENSG00000178199    6  149767931  149806197    151       9  130371     -0.46552      0.67922
ENSG00000131013    6  149825869  149867174     50       6  120168      0.84662       0.1986
ENSG00000235168    6  149882288  149885085      3       1  129815       1.5457     0.061092
ENSG00000055211    6  149887430  149912884     20       5  125509        1.865      0.03109
ENSG00000281021    6  149897225  149912000     13       4  122743       1.8503     0.032132
ENSG00000186625    6  149916009  149970108    102       4  129427       1.9378     0.026324
ENSG00000131023    6  149979289  150039392     84       4  128519       1.8239     0.034087
ENSG00000278899    6  150038757  150040024      6       1  130644       1.8122     0.034975
ENSG00000120253    6  150045451  150070801     40       4  128132       1.9577     0.025131
ENSG00000120265    6  150070579  150132556    145       5  129262       1.6515     0.049315
ENSG00000231760    6  150117287  150147430     52       3  129162       1.6666     0.047798
ENSG00000120256    6  150139934  150185162     73       5  128716       1.7255      0.04222
ENSG00000268592    6  150184630  150240643    162      10  128486     -0.36707      0.64322
ENSG00000164520    6  150204511  150219238     63       3  129745     0.081671      0.46745
ENSG00000223701    6  150205567  150240644    115       8  127911     -0.23028      0.59106
ENSG00000203722    6  150238014  150244257     19       5  120017     -0.66085      0.74564
ENSG00000131015    6  150263136  150270371     15       6  128428   -0.0074593      0.50298
ENSG00000111981    6  150285143  150294846     35       4  129697      0.70637      0.23998
ENSG00000155918    6  150339470  150346668     15       4  127678       1.0669        0.143
ENSG00000131019    6  150384286  150390231     27       8  130234      0.27483      0.39172
ENSG00000198729    6  150464212  150571493    408      53  124231     -0.25286      0.59981
ENSG00000009765    6  150690028  150727105    224      19  129048      0.96195      0.16804
ENSG00000120278    6  150921019  151164801    907      72  126994      0.72626      0.23384
ENSG00000226599    6  150971908  150973161      3       2  116957       1.1719      0.12062
ENSG00000120254    6  151186685  151423023   1004      79  129254       1.4764      0.06992
ENSG00000232290    6  151376033  151377193      8       2  130122     -0.22369       0.5885
ENSG00000223598    6  151409239  151549582    367      52  129118       1.4329     0.075945
ENSG00000131016    6  151561134  151679692    470      56  128895      0.45552      0.32437
ENSG00000181472    6  151685252  151712683     56      12  127655      0.91201      0.18088
ENSG00000155906    6  151725897  151773316    165      16  129453      -0.5521      0.70956
ENSG00000146476    6  151773393  151791236     46       8  130383      0.11701      0.45342
ENSG00000120262    6  151815165  151942328    498      37  128502     -0.63401      0.73696
ENSG00000091831    6  151977826  152450754   1447      87  127418      -1.3494      0.91139
ENSG00000131018    6  152442819  152958936   1692     117  128572       2.9847    0.0014192
ENSG00000234577    6  152701681  152702699      1       1  130644       1.2228       0.1107
ENSG00000226193    6  152723533  152726101      2       1  130644       1.3577     0.087276
ENSG00000233464    6  152867065  152868119      5       2  130021      -0.5052      0.69329
ENSG00000120279    6  153019030  153045702     86      10  129572      0.13138      0.44774
ENSG00000146469    6  153071933  153080900     11       4  128690       2.6991    0.0034762
ENSG00000224893    6  153115631  153153048    136      19  127017     -0.13387      0.55325
ENSG00000112029    6  153291654  153304714     38       6  129389       1.6242     0.052166
ENSG00000227627    6  153304466  153311676     20       5  128842       1.6228     0.052313
ENSG00000112031    6  153308497  153323820     43       7  129642       1.6187     0.052754
ENSG00000091844    6  153325594  153452384    393      18  130229       2.3001      0.01072
ENSG00000213121    6  153552455  153668623    407      30  129838     -0.77874      0.78193
ENSG00000237312    6  153625730  153630117     34       6  130018     -0.59346      0.72356
ENSG00000112038    6  154331631  154568001    641      49  129142      0.99793      0.15916
ENSG00000074706    6  154475631  154677926    689      62  129056       1.9866     0.023484
ENSG00000153721    6  154708638  154831793    509      59  126771      0.30569      0.37992
ENSG00000213079    6  155054459  155155378    179      16  128092       1.5506     0.060494
ENSG00000146426    6  155153831  155578857   1380     149  127630      -0.3924      0.65262
ENSG00000235381    6  155574273  155577858     17       4  125501       1.5999     0.054807
ENSG00000029639    6  155578643  155635627    229      23  126228      0.80237      0.21117
ENSG00000171217    6  155585147  155597682     62       9  125774       1.1257      0.13015
ENSG00000074771    6  155716504  155777037    187      46  125635      0.86775      0.19277
ENSG00000227360    6  156814360  156820905      7       2  122482     -0.63088      0.73594
ENSG00000271265    6  157095351  157095796      2       1  130644       3.8215   6.6334e-05
ENSG00000271551    6  157097494  157099556      1       1  130644       3.0656     0.001086
ENSG00000049618    6  157098508  157531913    938      74  128934       3.7857   7.6642e-05
ENSG00000233044    6  157428861  157440840     23       7  128908       2.1669     0.015123
ENSG00000215712    6  157710418  157744633     70      11  128359     -0.36504      0.64246
ENSG00000271040    6  157744996  157745509      2       1  130644      -1.1588      0.87672
ENSG00000175048    6  157802165  158099178   1046      73  128876       4.0426    2.643e-05
ENSG00000130340    6  158121419  158366109    775      38  128520      0.31697      0.37563
ENSG00000234361    6  158250175  158251605      3       2  129688     -0.18658      0.57401
ENSG00000229502    6  158293603  158296242      8       2  124790      0.16212       0.4356
ENSG00000236324    6  158306146  158313818     21       4  128199     -0.59535      0.72419
ENSG00000078269    6  158402919  158520208    380      39  129026       1.9799     0.023857
ENSG00000122335    6  158530547  158589312    118      16  126148      0.34932      0.36343
ENSG00000272047    6  158589384  158620376     65       9  127412      0.40898      0.34128
ENSG00000130338    6  158653268  158932860    988      29  129433    -0.087457      0.53485
ENSG00000146433    6  158957468  159056460    302      21  128836      -1.5544      0.93995
ENSG00000146425    6  159057506  159065771     14       4  127607     -0.69879      0.75766
ENSG00000164674    6  159071046  159185908    371      41  128257      0.49267      0.31112
ENSG00000092820    6  159186773  159240444    203      15  129473       1.8845     0.029748
ENSG00000233893    6  159239043  159241625      9       3  130644       1.0072      0.15691
ENSG00000285159    6  159274620  159285534     33       7  128312     -0.32428      0.62714
ENSG00000203711    6  159290971  159340137    203      36  127429     0.016589      0.49338
ENSG00000130363    6  159393903  159421219    157       7  128054       1.2569      0.10439
ENSG00000271913    6  159409210  159509146    325      19  128839       0.9381       0.1741
ENSG00000164691    6  159455500  159466184     39       5  129844      0.91135      0.18106
ENSG00000285492    6  159472706  159542527    201      21  128946     -0.29092      0.61444
ENSG00000224478    6  159515125  159537286     95       6  130289     -0.64439      0.74034
ENSG00000233682    6  159586931  159591039      6       2  130644   -0.0033575      0.50134
ENSG00000164694    6  159590429  159693141    359      15  129261      0.43799       0.3307
ENSG00000231178    6  159774954  159775705      1       1   98805      -1.0678       0.8572
ENSG00000237927    6  160007987  160010201      5       3  128163      0.87989      0.18946
ENSG00000112096    6  160090089  160166218    209      20  128657       1.5273     0.063338
ENSG00000285441    6  160100151  160183561    221      20  129198       1.7019     0.044384
ENSG00000146457    6  160146617  160177351     75      11  129076       2.1776     0.014718
ENSG00000120437    6  160181360  160200087     69      10  128989       2.5919     0.004773
ENSG00000120438    6  160199530  160210781     28       5  129911        2.463    0.0068893
ENSG00000112110    6  160210844  160219468     45       6  130546       2.1616     0.015323
ENSG00000146453    6  160221281  160241736     59      11  130497       2.0622     0.019593
ENSG00000236823    6  160320218  160323542      4       1  130644       1.8739     0.030474
ENSG00000130368    6  160327722  160337562     25       7  128353       1.2854     0.099331
ENSG00000197081    6  160390131  160534539    336      39  128519    -0.095909       0.5382
ENSG00000268257    6  160424323  160428696     21       5  129172      -1.0131      0.84449
ENSG00000175003    6  160542821  160579750    103      23  126995    0.0088295      0.49648
ENSG00000112499    6  160592093  160698670    313      23  128531     -0.66903      0.74826
ENSG00000230234    6  160693649  160697162     16       2  130644      -0.7906      0.78541
ENSG00000146477    6  160769300  160873613    219      18  128424     -0.24964      0.59857
ENSG00000198670    6  160952515  161085291    223      18  128742      -1.2183      0.88844
ENSG00000224477    6  161119320  161121664     13       3  130088     -0.29739      0.61691
ENSG00000122194    6  161123270  161174347    125      13  128456     -0.25947      0.60236
ENSG00000224371    6  161293920  161339681    178      22  129568      0.51551       0.3031
ENSG00000231863    6  161352112  161390803    140      27  128160     -0.26216       0.6034
ENSG00000272841    6  161411350  161413374      5       3  120207      -0.1177      0.54685
ENSG00000085511    6  161412759  161538417    320      24  122833       2.2196     0.013222
ENSG00000026652    6  161551011  161695093    432      47  129017       1.6939     0.045146
ENSG00000185345    6  161768452  163148803   4884     238  128922        2.796    0.0025869
ENSG00000112530    6  163148164  163736524   1737     124  128409      -1.0978      0.86386
ENSG00000225437    6  163463589  163475193     25       4  129295     -0.72907      0.76702
ENSG00000225683    6  163586446  163613034     90      12  128509     -0.92524      0.82258
ENSG00000281692    6  163731017  163745562     72      12  129335       1.1253      0.13024
ENSG00000270419    6  163834097  163834992      3       2  128246     -0.97566      0.83538
ENSG00000112531    6  163835032  163999628    326      19  129194       4.3725    6.141e-06
ENSG00000228692    6  164007615  164009197      9       3  130644       1.3242     0.092715
ENSG00000235538    6  164124936  164180873    156      19  128184       1.3989     0.080919
ENSG00000260422    6  164505055  164506693      1       1  129561      0.72346       0.2347
ENSG00000230627    6  164529652  164530726      4       2  118148      -2.8005      0.99745
ENSG00000226739    6  164767522  164769677      3       2  130644       3.9586   3.7703e-05
ENSG00000227455    6  165241239  165245119      2       1  119698       1.3595     0.086997
ENSG00000112539    6  165693153  165723096     69       9  130526     -0.33158       0.6299
ENSG00000112541    6  165740776  166400091   2457     199  128816       2.0539     0.019993
ENSG00000236627    6  166167677  166189268     86      15  127000      -1.2172      0.88823
ENSG00000223414    6  166322290  166401536    286      31  128689       2.3006     0.010708
ENSG00000281832    6  166401039  166403103      4       2  129384      0.76341      0.22261
ENSG00000231297    6  166513153  166526761     83      10  129790     -0.12147      0.54834
ENSG00000164458    6  166571144  166582188     50       8  129808      0.40861      0.34141
ENSG00000233365    6  166650457  166670435    101      13  129851     0.074812      0.47018
ENSG00000280850    6  166688950  166690565      9       2  130644    -0.080121      0.53193
ENSG00000176381    6  166718788  166721936      9       2  130644      0.32809      0.37142
ENSG00000198818    6  166733216  166756079     50       6  129811     -0.84739      0.80161
ENSG00000060762    6  166778407  166796501     24       3  129493    -0.038504      0.51536
ENSG00000261420    6  166796677  166798312      3       1  130644     -0.94202      0.82691
ENSG00000071242    6  166822852  167319939   1708     150  128353       1.9909     0.023247
ENSG00000249141    6  167271582  167369612    273      30  128918       1.9231     0.027232
ENSG00000231654    6  167317186  167318323      1       1  119573       2.2949      0.01087
ENSG00000026297    6  167342992  167370679     85      20  129380     -0.16162       0.5642
ENSG00000227598    6  167383114  167412553    127       4  129881      0.13366      0.44684
ENSG00000213066    6  167412670  167508277    372      12  127815     -0.55492      0.71052
ENSG00000112486    6  167525295  167553184     88      15  128670      0.33621      0.36835
ENSG00000284825    6  167528445  167535015     24       4  128334       0.2051      0.41875
ENSG00000284914    6  167539711  167545060     15       6  130509     -0.21996      0.58705
ENSG00000166984    6  167559902  167610401    125      23  123701        1.185      0.11801
ENSG00000120436    6  167569759  167571817      4       2  118604       1.7331     0.041543
ENSG00000280707    6  167641788  167650999     51       6  125148      0.54227      0.29382
ENSG00000231720    6  167650996  167653968      7       3  127783      0.66235      0.25387
ENSG00000228648    6  167655379  167659404     12       4  128440      -1.3826       0.9166
ENSG00000112494    6  167684657  167729507    226      31  125657     -0.33765      0.63219
ENSG00000120440    6  167738574  167772991     89      16  129676      -1.2917      0.90178
ENSG00000203690    6  167770519  167797998     91      16  128772     -0.98153      0.83683
ENSG00000272549    6  168067520  168079950     53      15  128270      0.76626      0.22176
ENSG00000203688    6  168080306  168096970     48      18  127728      0.19583      0.42237
ENSG00000146521    6  168185217  168197539     61      12  129683      0.13987      0.44438
ENSG00000269155    6  168196210  168198928     11       4  129966      0.76113      0.22329
ENSG00000285212    6  168197327  168225825    119       8  127805      0.88396      0.18836
ENSG00000198221    6  168224556  168227389      7       4  123653     -0.54051      0.70558
ENSG00000130396    6  168227602  168372703    393      21  128008     -0.83178      0.79723
ENSG00000229921    6  168393502  168397757     27       7  129496     -0.46121      0.67767
ENSG00000125337    6  168396921  168445769    235      34  127474     -0.44171      0.67065
ENSG00000153303    6  168453846  168502191    238      31  128893       1.6231     0.052288
ENSG00000234768    6  168595038  168605181     74      10  130439      -1.3133      0.90546
ENSG00000237987    6  168625959  168627197      5       2  130644      -1.5163      0.93528
ENSG00000228361    6  168630412  168641395     50       6  129967     -0.53417      0.70339
ENSG00000234647    6  168643618  168663261     49       8  126806      0.07616      0.46965
ENSG00000164488    6  168693510  168720434    104      27  128973      0.65889      0.25498
ENSG00000112562    6  168841831  169073984    813      70  128485      -1.0648      0.85651
ENSG00000235815    6  169116745  169123604     18       4  127005       -1.057      0.85474
ENSG00000229720    6  169434292  169435737      6       2  130644      0.55573       0.2892
ENSG00000234519    6  169467913  169469519      5       3  129649      -1.7963      0.96378
ENSG00000223485    6  169558187  169563019     32       7  123751      -3.1733      0.99925
ENSG00000261039    6  169575399  169582835     35       5  129449      -1.2705      0.89805
ENSG00000226445    6  169613349  169639660    148      27  128877     -0.23225      0.59183
ENSG00000186340    6  169615875  169654139    203      34  127767      0.32782      0.37152
ENSG00000233085    6  169686629  169689311      2       1  101177     -0.29975      0.61781
ENSG00000226194    6  169770093  169788480     71       8  129959       1.2274      0.10984
ENSG00000272848    6  169826515  169827164      4       2  130303     -0.62415      0.73373
ENSG00000184465    6  169857307  170102144    737      30  128934       0.3087      0.37878
ENSG00000185127    6  170102286  170104952      3       1  127497       1.1969      0.11568
ENSG00000130024    6  170104001  170125662     35       8  129003      0.33677      0.36814
ENSG00000232640    6  170125187  170125950      1       1  130644       1.4725      0.07044
ENSG00000227704    6  170125600  170139088     34       6  129876      0.25313      0.40009
ENSG00000184786    6  170140210  170151683     31       6  130029      0.30747      0.37924
ENSG00000130023    6  170151718  170181680     96      12  129135      0.52479      0.29987
ENSG00000229214    6  170188886  170198921     43       6  130425       1.1722      0.12057
ENSG00000231690    6  170190417  170202969     59       7  130441       1.2505      0.10555
ENSG00000273100    6  170493905  170494884      5       2  128814      0.16772       0.4334
ENSG00000230960    6  170563422  170571657     37       8  128763       1.7003     0.044533
ENSG00000271820    6  170575757  170585850     39      12  129145      0.61833      0.26818
ENSG00000227508    6  170581562  170588975     37      10  129878       2.4958    0.0062838
ENSG00000198719    6  170591294  170615653     50       9  129470        2.986    0.0014134
ENSG00000112584    6  170599791  170716153    290      17  129280       3.3437   0.00041329
ENSG00000008018    6  170844205  170862429     62       8  128113       1.9475     0.025739
ENSG00000112592    6  170863390  170881958     44       6  130436       1.9778     0.023976
ENSG00000071994    6  170884383  170893780     26       6  130083       1.9398     0.026202
ENSG00000232325    7      70972      95683    145      18  130062       2.5819    0.0049129
ENSG00000242611    7      77038      81178      7       2  130644      0.36835      0.35631
ENSG00000242474    7     135853     149466     64      12  125760        1.864     0.031159
ENSG00000240859    7     149597     155465     31      11  120835       1.6666     0.047797
ENSG00000261795    7     161765     164972     16       7  126659       1.5936     0.055516
ENSG00000240093    7     182935     194180     61      14  128602       2.6924    0.0035471
ENSG00000177706    7     192969     300711    362      44  128681       2.8671     0.002071
ENSG00000248767    7     330136     334388     22       6  124545     -0.25824      0.60189
ENSG00000249574    7     419325     422678     14       1  104295      -1.3503      0.91155
ENSG00000234471    7     523744     535755     50      12  106808      -0.9529      0.82968
ENSG00000197461    7     536895     559933    102      15  109001     -0.15238      0.56056
ENSG00000223855    7     560028     564869     27       5  110165      0.75276       0.2258
ENSG00000188191    7     588834     767287    550      49  125485      0.99688      0.15941
ENSG00000229380    7     601595     605256     11       5  117810       1.6036     0.054402
ENSG00000237181    7     642822     648119     25       3  126939      0.20911      0.41718
ENSG00000164818    7     766338     826112    216      18  126107      0.84183      0.19994
ENSG00000164828    7     856252     936072    290      19  128907       2.9019    0.0018545
ENSG00000239857    7     916189     936073     59      15  128720       2.6905     0.003567
ENSG00000273151    7     919427     926184     16       5  130076        2.707    0.0033948
ENSG00000105963    7     937538     995043    226      44  125884       2.0043     0.022517
ENSG00000240230    7     938415    1015235    311      46  126698       1.6909     0.045425
ENSG00000073067    7    1022835    1029276     21       7  126194      -0.5696      0.71552
ENSG00000146540    7    1036622    1177896    649      31  125808     -0.42845      0.66584
ENSG00000225146    7    1068661    1083527     58       9  126132     0.067756      0.47299
ENSG00000164849    7    1084212    1098897     98      13  127772     -0.51224      0.69576
ENSG00000224079    7    1114086    1117672     11       5  124578     0.084648      0.46627
ENSG00000226291    7    1120499    1121814      5       3  130568      -1.5165      0.93531
ENSG00000164850    7    1121844    1133451     49      12  123452      0.32761       0.3716
ENSG00000178381    7    1191707    1200395     54      12  119208      0.41174      0.34026
ENSG00000229043    7    1200010    1204903     58       3  124328      0.49258      0.31115
ENSG00000164853    7    1272543    1276954      6       2  129151       2.9618    0.0015291
ENSG00000164877    7    1468101    1499138    120      15  128270      0.82645      0.20427
ENSG00000225981    7    1499573    1503644      5       3  126586      -1.1265      0.87002
ENSG00000273230    7    1504133    1507158      8       3  124161       -1.067      0.85702
ENSG00000164880    7    1509913    1544003    108       5  128920     -0.33162      0.62991
ENSG00000231927    7    1548291    1549063      2       1  128973      -0.7734      0.78036
ENSG00000198517    7    1570350    1582679     38       7  127263      -1.0353      0.84973
ENSG00000164855    7    1581871    1600457     62       7  127444     -0.54971      0.70874
ENSG00000157778    7    1606966    1610641     14       3  130644      0.40594      0.34239
ENSG00000230487    7    1609709    1629262     57      16  126514       2.1301      0.01658
ENSG00000225968    7    1727755    1787590    130      17  127983       1.5487     0.060723
ENSG00000205971    7    1732446    1733961      5       2  126878        2.177     0.014741
ENSG00000236081    7    1778266    1781927      8       4  129830      0.35013      0.36312
ENSG00000002822    7    1855429    2272878   1648      31  128131       7.9149   1.2375e-15
ENSG00000176349    7    1878222    1889567     68       9  128119       6.7799   6.0135e-12
ENSG00000122687    7    2273866    2281833     24       8  128245       5.9971   1.0041e-09
ENSG00000106268    7    2281857    2290781     44      11  121149       5.7536   4.3689e-09
ENSG00000106266    7    2291405    2393953    246      33  127160       4.5494     2.69e-06
ENSG00000106263    7    2393721    2420380     73       8  128475       3.6798   0.00011672
ENSG00000136213    7    2443195    2488118     99      22  126960        3.918   4.4639e-05
ENSG00000275572    7    2514479    2516528      5       3  117582      0.86499      0.19352
ENSG00000106003    7    2552163    2568811     36      12  125250       2.1155     0.017195
ENSG00000106009    7    2577511    2595361     77      11  122311       1.3193     0.093533
ENSG00000106012    7    2598606    2654368    266      22  127798       1.4514     0.073332
ENSG00000136295    7    2671585    2704436     87      19  128757       3.6587   0.00012673
ENSG00000174945    7    2719156    2815134    380      38  127684        1.415      0.07854
ENSG00000146535    7    2767746    2883958    322      19  127888       2.1473     0.015885
