"gene"	"cellType.target"	"mean.target"	"cellType.2nd"	"mean.2nd"	"MeanRatio"	"MeanRatio.rank"	"MeanRatio.anno"	"Cell_type_resolution"
"TBRG1"	"Human_HGF C11orf87"	0.799052600498485	"Human_HGF NPSR1"	0.721487930734285	1.10750653816934	64	"Human_HGF C11orf87/Human_HGF NPSR1: 1.108"	"Fine"
"DIS3"	"Human_HGF C11orf87"	0.434804976742544	"Human_STRIP2"	0.392640350386547	1.10738739998191	65	"Human_HGF C11orf87/Human_STRIP2: 1.107"	"Fine"
"ALG8"	"Human_HGF C11orf87"	0.444915486298572	"Human_DRD2 ISL1"	0.401845896120393	1.10717937048504	66	"Human_HGF C11orf87/Human_DRD2 ISL1: 1.107"	"Fine"
"VIPAS39"	"Human_HGF C11orf87"	0.438036341823373	"Human_VGLL3 CNGB1"	0.395656992061033	1.10711133788279	67	"Human_HGF C11orf87/Human_VGLL3 CNGB1: 1.107"	"Fine"
"MMD"	"Human_HGF C11orf87"	0.657969552321124	"Human_SATB2 IL15"	0.594517680026122	1.10672831847863	68	"Human_HGF C11orf87/Human_SATB2 IL15: 1.107"	"Fine"
"FAM66A"	"Human_HGF C11orf87"	0.688916361465389	"Human_LAMP5 BDNF"	0.623467246822117	1.10497602717203	69	"Human_HGF C11orf87/Human_LAMP5 BDNF: 1.105"	"Fine"
"ABRAXAS2"	"Human_HGF C11orf87"	0.440696093013583	"Human_SATB2 CALCRL"	0.399318906944741	1.10361940130866	70	"Human_HGF C11orf87/Human_SATB2 CALCRL: 1.104"	"Fine"
"METTL14"	"Human_HGF C11orf87"	0.445169642150182	"Human_LAMP5 BDNF"	0.403385582060086	1.10358342476373	71	"Human_HGF C11orf87/Human_LAMP5 BDNF: 1.104"	"Fine"
"FLYWCH1"	"Human_HGF C11orf87"	0.563022356510302	"Human_TFAP2C"	0.510364246883828	1.10317750498393	72	"Human_HGF C11orf87/Human_TFAP2C: 1.103"	"Fine"
"FAM151B"	"Human_HGF C11orf87"	0.49368367561333	"Human_LAMP5 ABO"	0.447709415878562	1.10268772133048	73	"Human_HGF C11orf87/Human_LAMP5 ABO: 1.103"	"Fine"
"FHL2"	"Human_HGF C11orf87"	0.472912071039726	"Human_LAMP5 BDNF"	0.429111960320376	1.10207152158297	74	"Human_HGF C11orf87/Human_LAMP5 BDNF: 1.102"	"Fine"
"LNPK"	"Human_HGF C11orf87"	0.848237699001252	"Human_HGF NPSR1"	0.769922604175631	1.10171813946088	75	"Human_HGF C11orf87/Human_HGF NPSR1: 1.102"	"Fine"
"EIF3F"	"Human_HGF C11orf87"	0.378763350278232	"Human_VGLL3 CNGB1"	0.343926745662455	1.1012907691976	76	"Human_HGF C11orf87/Human_VGLL3 CNGB1: 1.101"	"Fine"
"MRPL22"	"Human_HGF C11orf87"	0.375154967027948	"Human_VGLL3 CNGB1"	0.341038346792469	1.10003749008389	77	"Human_HGF C11orf87/Human_VGLL3 CNGB1: 1.1"	"Fine"
"API5"	"Human_HGF C11orf87"	0.583905513414116	"Human_VGLL3 CNGB1"	0.530815857519743	1.10001520328054	78	"Human_HGF C11orf87/Human_VGLL3 CNGB1: 1.1"	"Fine"
"RMND5A"	"Human_HGF C11orf87"	0.782460611306341	"Human_VIP NDNF"	0.711606257744084	1.09956960438611	79	"Human_HGF C11orf87/Human_VIP NDNF: 1.1"	"Fine"
"CUL9"	"Human_HGF C11orf87"	0.415000621557663	"Human_HGF NPSR1"	0.377779104971555	1.0985271977626	80	"Human_HGF C11orf87/Human_HGF NPSR1: 1.099"	"Fine"
"CDK5RAP1"	"Human_HGF C11orf87"	0.713994535752713	"Human_HGF ESR1"	0.65087722273513	1.09697268672631	81	"Human_HGF C11orf87/Human_HGF ESR1: 1.097"	"Fine"
"TMEM8B"	"Human_HGF C11orf87"	0.450694095658002	"Human_STRIP2"	0.411004268341307	1.09656792002884	82	"Human_HGF C11orf87/Human_STRIP2: 1.097"	"Fine"
"MCHR2"	"Human_HGF C11orf87"	0.967926762461234	"Human_SATB2 ST8SIA2"	0.884053773872947	1.09487317521518	83	"Human_HGF C11orf87/Human_SATB2 ST8SIA2: 1.095"	"Fine"
"SEC16A"	"Human_HGF C11orf87"	0.479000520984089	"Human_STRIP2"	0.437788866785261	1.09413591190989	84	"Human_HGF C11orf87/Human_STRIP2: 1.094"	"Fine"
"MSS51"	"Human_HGF C11orf87"	0.360469142043877	"Human_SATB2 ST8SIA2"	0.329639481417696	1.09352538868703	85	"Human_HGF C11orf87/Human_SATB2 ST8SIA2: 1.094"	"Fine"
"EDC3"	"Human_HGF C11orf87"	0.385774939130297	"Human_SATB2 ST8SIA2"	0.353063671468487	1.09264976916417	86	"Human_HGF C11orf87/Human_SATB2 ST8SIA2: 1.093"	"Fine"
"NREP"	"Human_HGF C11orf87"	0.701993646200496	"Human_TFAP2C"	0.643473506464801	1.09094413235007	87	"Human_HGF C11orf87/Human_TFAP2C: 1.091"	"Fine"
"C5orf34"	"Human_HGF C11orf87"	0.367736583027112	"Human_SATB2 CALCRL"	0.337341247114456	1.09010263693708	88	"Human_HGF C11orf87/Human_SATB2 CALCRL: 1.09"	"Fine"
"PACSIN1"	"Human_HGF C11orf87"	0.752879025515339	"Human_HGF NPSR1"	0.690854948773473	1.0897787254068	89	"Human_HGF C11orf87/Human_HGF NPSR1: 1.09"	"Fine"
"USP28"	"Human_HGF C11orf87"	0.839583309924369	"Human_HGF ESR1"	0.770516652739256	1.08963681309103	90	"Human_HGF C11orf87/Human_HGF ESR1: 1.09"	"Fine"
"APOOL"	"Human_HGF C11orf87"	0.556321888253111	"Human_DRD2 ISL1"	0.510564471748282	1.08962123108203	91	"Human_HGF C11orf87/Human_DRD2 ISL1: 1.09"	"Fine"
"NUP155"	"Human_HGF C11orf87"	0.358431385642747	"Human_VGLL3 CNGB1"	0.329069351755969	1.08922749484295	92	"Human_HGF C11orf87/Human_VGLL3 CNGB1: 1.089"	"Fine"
"CCNK"	"Human_HGF C11orf87"	0.377619342686094	"Human_LAMP5 BDNF"	0.346862443335076	1.0886717485332	93	"Human_HGF C11orf87/Human_LAMP5 BDNF: 1.089"	"Fine"
"PUS7"	"Human_HGF C11orf87"	0.599143930746101	"Human_SATB2 IL15"	0.55158713602567	1.08621809976043	94	"Human_HGF C11orf87/Human_SATB2 IL15: 1.086"	"Fine"
"PTPN2"	"Human_HGF C11orf87"	0.922496694773514	"Human_HGF ESR1"	0.849274866451985	1.08621687890921	95	"Human_HGF C11orf87/Human_HGF ESR1: 1.086"	"Fine"
"SLC4A1AP"	"Human_HGF C11orf87"	0.416920773073172	"Human_HTR3A DRD2"	0.383836825400475	1.08619273994406	96	"Human_HGF C11orf87/Human_HTR3A DRD2: 1.086"	"Fine"
"LINC01821"	"Human_HGF C11orf87"	0.843327969069963	"Human_HGF NPSR1"	0.777254909374115	1.08500822432766	97	"Human_HGF C11orf87/Human_HGF NPSR1: 1.085"	"Fine"
"FAM3C"	"Human_HGF C11orf87"	0.882719035045917	"Human_HGF ESR1"	0.81381442821415	1.08466869650244	98	"Human_HGF C11orf87/Human_HGF ESR1: 1.085"	"Fine"
"UNC50"	"Human_HGF C11orf87"	0.422612788548006	"Human_SST HGF"	0.389664281505328	1.08455613872381	99	"Human_HGF C11orf87/Human_SST HGF: 1.085"	"Fine"
"C11orf74"	"Human_HGF C11orf87"	0.464588612924622	"Human_DRD2 PAX6"	0.428900525282465	1.08320830947608	100	"Human_HGF C11orf87/Human_DRD2 PAX6: 1.083"	"Fine"
"COL24A1"	"Human_HGF NPSR1"	1.21557477541431	"Human_HGF C11orf87"	1.03711790043415	1.17206999792931	1	"Human_HGF NPSR1/Human_HGF C11orf87: 1.172"	"Fine"
"TSHZ2"	"Human_HGF NPSR1"	1.42279897414845	"Human_HGF C11orf87"	1.3040851431991	1.09103227006952	2	"Human_HGF NPSR1/Human_HGF C11orf87: 1.091"	"Fine"
"KCNH5"	"Human_HGF NPSR1"	1.3801907684523	"Human_HGF C11orf87"	1.28718059893053	1.07225883422967	3	"Human_HGF NPSR1/Human_HGF C11orf87: 1.072"	"Fine"
"AP005328.1"	"Human_HGF NPSR1"	0.762837359189859	"Human_RXFP2 RSPO2"	0.711586204081207	1.07202381779566	4	"Human_HGF NPSR1/Human_RXFP2 RSPO2: 1.072"	"Fine"
"OCA2"	"Human_HGF NPSR1"	0.608367725029897	"Human_TSHZ1 SEMA3C"	0.570352203960902	1.0666527117893	5	"Human_HGF NPSR1/Human_TSHZ1 SEMA3C: 1.067"	"Fine"
"KCNK2"	"Human_HGF NPSR1"	1.0582873928663	"Human_HGF C11orf87"	1.00216584540804	1.05600025955326	6	"Human_HGF NPSR1/Human_HGF C11orf87: 1.056"	"Fine"
"FAM19A1"	"Human_HGF NPSR1"	1.65722108223447	"Human_HGF ESR1"	1.57659115656901	1.05114193703898	7	"Human_HGF NPSR1/Human_HGF ESR1: 1.051"	"Fine"
"AC011287.1"	"Human_HGF NPSR1"	1.58986716244694	"Human_HGF ESR1"	1.53636862498345	1.03482142019404	8	"Human_HGF NPSR1/Human_HGF ESR1: 1.035"	"Fine"
"LY86-AS1"	"Human_HGF NPSR1"	1.1487847542698	"Human_HGF C11orf87"	1.1103296909876	1.03463391422776	9	"Human_HGF NPSR1/Human_HGF C11orf87: 1.035"	"Fine"
"IL12A-AS1"	"Human_HGF NPSR1"	0.59877287481189	"Human_HGF C11orf87"	0.57948395629331	1.03328637196785	10	"Human_HGF NPSR1/Human_HGF C11orf87: 1.033"	"Fine"
"AC019197.1"	"Human_HGF NPSR1"	0.923448909643174	"Human_HGF C11orf87"	0.899243074124403	1.02691801162032	11	"Human_HGF NPSR1/Human_HGF C11orf87: 1.027"	"Fine"
"CABP1"	"Human_HGF NPSR1"	1.23552767779605	"Human_HGF ESR1"	1.20340933008917	1.02668946210056	12	"Human_HGF NPSR1/Human_HGF ESR1: 1.027"	"Fine"
"SLC39A10"	"Human_HGF NPSR1"	1.32232922532996	"Human_HGF ESR1"	1.29698776836458	1.01953870158493	13	"Human_HGF NPSR1/Human_HGF ESR1: 1.02"	"Fine"
"R3HDM1"	"Human_HGF NPSR1"	1.58633331078497	"Human_HGF ESR1"	1.55776679370149	1.01833812172591	14	"Human_HGF NPSR1/Human_HGF ESR1: 1.018"	"Fine"
"LRFN5"	"Human_HGF NPSR1"	1.54093601154081	"Human_HTR3A DRD2"	1.51489443188609	1.01719035934556	15	"Human_HGF NPSR1/Human_HTR3A DRD2: 1.017"	"Fine"
"CDH8"	"Human_HGF NPSR1"	1.43147489804522	"Human_SATB2 CALCRL"	1.40813671156334	1.01657380728038	16	"Human_HGF NPSR1/Human_SATB2 CALCRL: 1.017"	"Fine"
"ANTXR2"	"Human_HGF NPSR1"	0.89739482799101	"Human_HGF C11orf87"	0.882972980749544	1.0163332826212	17	"Human_HGF NPSR1/Human_HGF C11orf87: 1.016"	"Fine"
"ADD2"	"Human_HGF NPSR1"	1.20862454356532	"Human_HGF C11orf87"	1.19091625255307	1.01486946791958	18	"Human_HGF NPSR1/Human_HGF C11orf87: 1.015"	"Fine"
"DNM1"	"Human_HGF NPSR1"	1.25665419324197	"Human_HGF ESR1"	1.24014238219404	1.01331444782874	19	"Human_HGF NPSR1/Human_HGF ESR1: 1.013"	"Fine"
"LRRK1"	"Human_HGF NPSR1"	1.1521222764465	"Human_HGF C11orf87"	1.13772964676438	1.01265030732305	20	"Human_HGF NPSR1/Human_HGF C11orf87: 1.013"	"Fine"
"SV2B"	"Human_HGF NPSR1"	1.41871688982142	"Human_LAMP5 ABO"	1.40396850849343	1.01050478072604	21	"Human_HGF NPSR1/Human_LAMP5 ABO: 1.011"	"Fine"
"GABRG2"	"Human_HGF NPSR1"	1.33640875182456	"Human_HGF C11orf87"	1.32438187949709	1.00908112117332	22	"Human_HGF NPSR1/Human_HGF C11orf87: 1.009"	"Fine"
"LINC01090"	"Human_HGF NPSR1"	0.651443829013277	"Human_HGF C11orf87"	0.645769907852868	1.00878628918971	23	"Human_HGF NPSR1/Human_HGF C11orf87: 1.009"	"Fine"
"FAM13A"	"Human_HGF NPSR1"	1.27685589228103	"Human_HGF C11orf87"	1.2662618500913	1.00836639135023	24	"Human_HGF NPSR1/Human_HGF C11orf87: 1.008"	"Fine"
"MPHOSPH8"	"Human_HGF NPSR1"	1.07429894024937	"Human_HGF ESR1"	1.0676386348576	1.00623835179275	25	"Human_HGF NPSR1/Human_HGF ESR1: 1.006"	"Fine"
"SVOP"	"Human_HGF NPSR1"	1.0870003643805	"Human_HGF C11orf87"	1.08154945275399	1.00503990974489	26	"Human_HGF NPSR1/Human_HGF C11orf87: 1.005"	"Fine"
"PAK1"	"Human_HGF NPSR1"	1.30769288353238	"Human_RXFP2 RSPO2"	1.30272225835761	1.00381556785637	27	"Human_HGF NPSR1/Human_RXFP2 RSPO2: 1.004"	"Fine"
"KCNH7"	"Human_HGF NPSR1"	1.63202846750392	"Human_HTR3A DRD2"	1.62620405201576	1.00358160187889	28	"Human_HGF NPSR1/Human_HTR3A DRD2: 1.004"	"Fine"
"ARL15"	"Human_HGF NPSR1"	1.49048970642298	"Human_DRD2 PAX6"	1.48905175954103	1.00096567958282	29	"Human_HGF NPSR1/Human_DRD2 PAX6: 1.001"	"Fine"
"RBM26"	"Human_HGF NPSR1"	1.36202696515356	"Human_HGF ESR1"	1.36194315129838	1.00006153990723	30	"Human_HGF NPSR1/Human_HGF ESR1: 1"	"Fine"
"DMXL2"	"Human_HGF NPSR1"	1.29660793698308	"Human_HGF ESR1"	1.29657082271462	1.00002862494498	31	"Human_HGF NPSR1/Human_HGF ESR1: 1"	"Fine"
"HERC2"	"Human_HGF NPSR1"	1.27733078324236	"Human_SATB2 IL15"	1.27740370954828	0.999942910525956	32	"Human_HGF NPSR1/Human_SATB2 IL15: 1"	"Fine"
"RGS6"	"Human_HGF NPSR1"	1.4792910871784	"Human_RXFP2 RSPO2"	1.48000951408011	0.999514579538259	33	"Human_HGF NPSR1/Human_RXFP2 RSPO2: 1"	"Fine"
"ARHGAP32"	"Human_HGF NPSR1"	1.50840747213296	"Human_LAMP5 COL25A1"	1.51157578496991	0.997903966927452	34	"Human_HGF NPSR1/Human_LAMP5 COL25A1: 0.998"	"Fine"
"AKT2"	"Human_HGF NPSR1"	0.740674455727159	"Human_HGF C11orf87"	0.742506901359279	0.99753208269342	35	"Human_HGF NPSR1/Human_HGF C11orf87: 0.998"	"Fine"
"TRPM3"	"Human_HGF NPSR1"	1.7028499060899	"Human_HGF ESR1"	1.70911603388816	0.996333702525741	36	"Human_HGF NPSR1/Human_HGF ESR1: 0.996"	"Fine"
"CHSY3"	"Human_HGF NPSR1"	1.51714504179875	"Human_DRD2 ISL1"	1.52278124812407	0.996298741968182	37	"Human_HGF NPSR1/Human_DRD2 ISL1: 0.996"	"Fine"
"ICA1L"	"Human_HGF NPSR1"	1.22417958375579	"Human_RXFP2 RSPO2"	1.22912326751627	0.995977877979256	38	"Human_HGF NPSR1/Human_RXFP2 RSPO2: 0.996"	"Fine"
"PGBD5"	"Human_HGF NPSR1"	1.29564251049547	"Human_HGF ESR1"	1.30233804406032	0.994858835925601	39	"Human_HGF NPSR1/Human_HGF ESR1: 0.995"	"Fine"
"CDH2"	"Human_HGF NPSR1"	1.33071183396291	"Human_SATB2 ST8SIA2"	1.33780688159622	0.994696508344424	40	"Human_HGF NPSR1/Human_SATB2 ST8SIA2: 0.995"	"Fine"
"HECW1"	"Human_HGF NPSR1"	1.51379032101224	"Human_OPC_1 PDGFRA"	1.52197815433975	0.99462026882307	41	"Human_HGF NPSR1/Human_OPC_1 PDGFRA: 0.995"	"Fine"
"TMEM117"	"Human_HGF NPSR1"	1.37704900401694	"Human_HGF ESR1"	1.38765791732913	0.992354806483859	42	"Human_HGF NPSR1/Human_HGF ESR1: 0.992"	"Fine"
"AGBL4"	"Human_HGF NPSR1"	1.65691190262675	"Human_PRKCD"	1.67050990535166	0.991859968814701	43	"Human_HGF NPSR1/Human_PRKCD: 0.992"	"Fine"
"PI4KA"	"Human_HGF NPSR1"	1.33806998444349	"Human_LAMP5 COL25A1"	1.35054162426611	0.990765453208893	44	"Human_HGF NPSR1/Human_LAMP5 COL25A1: 0.991"	"Fine"
"CAMK1D"	"Human_HGF NPSR1"	1.56353618371362	"Human_LAMP5 COL25A1"	1.5783681645828	0.990602965010325	45	"Human_HGF NPSR1/Human_LAMP5 COL25A1: 0.991"	"Fine"
"SUGP2"	"Human_HGF NPSR1"	1.07329835800331	"Human_HGF ESR1"	1.08451802573634	0.989654696863692	46	"Human_HGF NPSR1/Human_HGF ESR1: 0.99"	"Fine"
"STXBP1"	"Human_HGF NPSR1"	1.31269010222915	"Human_LAMP5 COL25A1"	1.32650149006046	0.989588109825129	47	"Human_HGF NPSR1/Human_LAMP5 COL25A1: 0.99"	"Fine"
"CACNA1I"	"Human_HGF NPSR1"	0.595407563146916	"Human_HGF C11orf87"	0.601967804244719	0.989102006699455	48	"Human_HGF NPSR1/Human_HGF C11orf87: 0.989"	"Fine"
"CHN1"	"Human_HGF NPSR1"	1.487756866476	"Human_HGF ESR1"	1.506771969384	0.987380238487068	49	"Human_HGF NPSR1/Human_HGF ESR1: 0.987"	"Fine"
"GLS"	"Human_HGF NPSR1"	1.39092158080428	"Human_SATB2 ST8SIA2"	1.40885915937355	0.987268011532643	50	"Human_HGF NPSR1/Human_SATB2 ST8SIA2: 0.987"	"Fine"
"GULP1"	"Human_HGF NPSR1"	1.37984518420297	"Human_DRD2 ISL1"	1.39879962764297	0.986449493504703	51	"Human_HGF NPSR1/Human_DRD2 ISL1: 0.986"	"Fine"
"CDH10"	"Human_HGF NPSR1"	1.45122353698775	"Human_OPC_3 PDGFRA"	1.47149062842051	0.986226829419556	52	"Human_HGF NPSR1/Human_OPC_3 PDGFRA: 0.986"	"Fine"
"INTS6L"	"Human_HGF NPSR1"	1.0652898818334	"Human_HGF C11orf87"	1.08029716789407	0.986108187166761	53	"Human_HGF NPSR1/Human_HGF C11orf87: 0.986"	"Fine"
"MICAL2"	"Human_HGF NPSR1"	1.21307071059308	"Human_HGF ESR1"	1.23028090772418	0.986011164586036	54	"Human_HGF NPSR1/Human_HGF ESR1: 0.986"	"Fine"
"EPHA5"	"Human_HGF NPSR1"	1.50252603515128	"Human_SST EPYC"	1.52485934632458	0.985353854945947	55	"Human_HGF NPSR1/Human_SST EPYC: 0.985"	"Fine"
"RASA2"	"Human_HGF NPSR1"	1.29832636838634	"Human_SATB2 ST8SIA2"	1.31878193533096	0.98448904523439	56	"Human_HGF NPSR1/Human_SATB2 ST8SIA2: 0.984"	"Fine"
"CACNA1A"	"Human_HGF NPSR1"	1.51869426816741	"Human_OPC_3 PDGFRA"	1.54319721639218	0.984121959290432	57	"Human_HGF NPSR1/Human_OPC_3 PDGFRA: 0.984"	"Fine"
"MNAT1"	"Human_HGF NPSR1"	1.34332006935937	"Human_STRIP2"	1.36530294376582	0.983898903531391	58	"Human_HGF NPSR1/Human_STRIP2: 0.984"	"Fine"
"GCC2"	"Human_HGF NPSR1"	0.967662929081801	"Human_HGF C11orf87"	0.983783892990479	0.983613307736037	59	"Human_HGF NPSR1/Human_HGF C11orf87: 0.984"	"Fine"
"AL109930.1"	"Human_HGF NPSR1"	0.593255369571045	"Human_HGF C11orf87"	0.603217522394957	0.983484974401341	60	"Human_HGF NPSR1/Human_HGF C11orf87: 0.983"	"Fine"
"FBXW7"	"Human_HGF NPSR1"	1.42590225019176	"Human_HGF ESR1"	1.45040024836329	0.983109491191016	61	"Human_HGF NPSR1/Human_HGF ESR1: 0.983"	"Fine"
"KCNH1"	"Human_HGF NPSR1"	1.11779931752069	"Human_HGF C11orf87"	1.137045461794	0.983073549018042	62	"Human_HGF NPSR1/Human_HGF C11orf87: 0.983"	"Fine"
"AC092378.1"	"Human_HGF NPSR1"	0.753768905533677	"Human_HGF C11orf87"	0.767665903448054	0.981897075469997	63	"Human_HGF NPSR1/Human_HGF C11orf87: 0.982"	"Fine"
"MPP7"	"Human_HGF NPSR1"	1.14974938990452	"Human_HGF C11orf87"	1.17148372936685	0.981447169160366	64	"Human_HGF NPSR1/Human_HGF C11orf87: 0.981"	"Fine"
"ITGA9"	"Human_HGF NPSR1"	1.17277082891439	"Human_HGF C11orf87"	1.19558766195413	0.980915800851902	65	"Human_HGF NPSR1/Human_HGF C11orf87: 0.981"	"Fine"
"AC007388.1"	"Human_HGF NPSR1"	1.20653984027671	"Human_SATB2 ST8SIA2"	1.23021081318815	0.980758604413421	66	"Human_HGF NPSR1/Human_SATB2 ST8SIA2: 0.981"	"Fine"
"LMTK2"	"Human_HGF NPSR1"	1.13492078069012	"Human_SATB2 ST8SIA2"	1.15756254549433	0.980440136999652	67	"Human_HGF NPSR1/Human_SATB2 ST8SIA2: 0.98"	"Fine"
"SPATS2"	"Human_HGF NPSR1"	1.13220368694529	"Human_HGF C11orf87"	1.15499962662035	0.980263249312244	68	"Human_HGF NPSR1/Human_HGF C11orf87: 0.98"	"Fine"
"SRSF11"	"Human_HGF NPSR1"	1.2257781123113	"Human_OPC_4 PDGFRA"	1.25112624346557	0.97973974945641	69	"Human_HGF NPSR1/Human_OPC_4 PDGFRA: 0.98"	"Fine"
"TTC7B"	"Human_HGF NPSR1"	1.24564008169726	"Human_SATB2 IL15"	1.27206920477314	0.979223517889821	70	"Human_HGF NPSR1/Human_SATB2 IL15: 0.979"	"Fine"
"C2CD5"	"Human_HGF NPSR1"	1.29105698914461	"Human_DRD2 ISL1"	1.31850054759783	0.979185781527948	71	"Human_HGF NPSR1/Human_DRD2 ISL1: 0.979"	"Fine"
"CERS6"	"Human_HGF NPSR1"	1.4715066113251	"Human_LAMP5 NDNF"	1.50513734968992	0.97765603360268	72	"Human_HGF NPSR1/Human_LAMP5 NDNF: 0.978"	"Fine"
"FP700111.1"	"Human_HGF NPSR1"	1.33015394354937	"Human_LAMP5 ABO"	1.36124775780301	0.977157858240429	73	"Human_HGF NPSR1/Human_LAMP5 ABO: 0.977"	"Fine"
"CAMK2A"	"Human_HGF NPSR1"	1.36694771787487	"Human_HGF ESR1"	1.39922018933355	0.976935387507488	74	"Human_HGF NPSR1/Human_HGF ESR1: 0.977"	"Fine"
"LRRC28"	"Human_HGF NPSR1"	1.09704573238583	"Human_HGF C11orf87"	1.12321454257526	0.976701859531282	75	"Human_HGF NPSR1/Human_HGF C11orf87: 0.977"	"Fine"
"SPTBN4"	"Human_HGF NPSR1"	1.26512261835802	"Human_LAMP5 COL25A1"	1.29735761797388	0.975153343095785	76	"Human_HGF NPSR1/Human_LAMP5 COL25A1: 0.975"	"Fine"
"RYR2"	"Human_HGF NPSR1"	1.68224115603554	"Human_DRD2 PAX6"	1.72543275121584	0.97496767396477	77	"Human_HGF NPSR1/Human_DRD2 PAX6: 0.975"	"Fine"
"AACS"	"Human_HGF NPSR1"	0.820266314039813	"Human_HGF C11orf87"	0.841354508675817	0.974935423274555	78	"Human_HGF NPSR1/Human_HGF C11orf87: 0.975"	"Fine"
"LINGO2"	"Human_HGF NPSR1"	1.65485761806982	"Human_LAMP5 COL14A1"	1.69855794062828	0.974272103698565	79	"Human_HGF NPSR1/Human_LAMP5 COL14A1: 0.974"	"Fine"
"DCLK1"	"Human_HGF NPSR1"	1.61851232768326	"Human_DRD2 PAX6"	1.66165353345042	0.974037183505048	80	"Human_HGF NPSR1/Human_DRD2 PAX6: 0.974"	"Fine"
"COL26A1"	"Human_HGF NPSR1"	0.987286445124215	"Human_HGF C11orf87"	1.0136220444737	0.974018324193848	81	"Human_HGF NPSR1/Human_HGF C11orf87: 0.974"	"Fine"
"ST6GAL2"	"Human_HGF NPSR1"	1.20189059226617	"Human_LAMP5 COL14A1"	1.234499369615	0.973585424058173	82	"Human_HGF NPSR1/Human_LAMP5 COL14A1: 0.974"	"Fine"
"RABEP1"	"Human_HGF NPSR1"	1.08806140488649	"Human_HGF C11orf87"	1.11802992394024	0.973195244230918	83	"Human_HGF NPSR1/Human_HGF C11orf87: 0.973"	"Fine"
"ZNF235"	"Human_HGF NPSR1"	0.819829570907336	"Human_SATB2 CALCRL"	0.842666656353913	0.972899028014957	84	"Human_HGF NPSR1/Human_SATB2 CALCRL: 0.973"	"Fine"
"PPP2R2C"	"Human_HGF NPSR1"	1.3229847577678	"Human_PRKCD"	1.35988132877112	0.972867800871523	85	"Human_HGF NPSR1/Human_PRKCD: 0.973"	"Fine"
"PPHLN1"	"Human_HGF NPSR1"	1.11726707025715	"Human_SATB2 ST8SIA2"	1.14854627543117	0.972766264761699	86	"Human_HGF NPSR1/Human_SATB2 ST8SIA2: 0.973"	"Fine"
"COP1"	"Human_HGF NPSR1"	1.36283884883272	"Human_HGF ESR1"	1.40100145311028	0.972760482016031	87	"Human_HGF NPSR1/Human_HGF ESR1: 0.973"	"Fine"
"ST6GALNAC5"	"Human_HGF NPSR1"	1.58647726410748	"Human_HGF ESR1"	1.6315260838875	0.972388538421226	88	"Human_HGF NPSR1/Human_HGF ESR1: 0.972"	"Fine"
"RBFOX3"	"Human_HGF NPSR1"	1.37248148864689	"Human_DRD2 PAX6"	1.41171979383876	0.972205316265228	89	"Human_HGF NPSR1/Human_DRD2 PAX6: 0.972"	"Fine"
"PRKAA2"	"Human_HGF NPSR1"	1.16359160682026	"Human_HGF ESR1"	1.19759877102753	0.971603875162557	90	"Human_HGF NPSR1/Human_HGF ESR1: 0.972"	"Fine"
"ZNF721"	"Human_HGF NPSR1"	1.17679007465114	"Human_HGF ESR1"	1.21129463387469	0.971514313480296	91	"Human_HGF NPSR1/Human_HGF ESR1: 0.972"	"Fine"
"ZRANB2"	"Human_HGF NPSR1"	1.15959674406076	"Human_HGF ESR1"	1.19369734715551	0.97143278974691	92	"Human_HGF NPSR1/Human_HGF ESR1: 0.971"	"Fine"
"LRMP"	"Human_HGF NPSR1"	1.11206022563975	"Human_HGF C11orf87"	1.14569970533472	0.970638484466445	93	"Human_HGF NPSR1/Human_HGF C11orf87: 0.971"	"Fine"
"ZNF91"	"Human_HGF NPSR1"	1.21685061354851	"Human_DRD2 PAX6"	1.25372146946581	0.970590871405429	94	"Human_HGF NPSR1/Human_DRD2 PAX6: 0.971"	"Fine"
"LINC00632"	"Human_HGF NPSR1"	1.26729966154486	"Human_DRD2 PAX6"	1.30574867456188	0.97055404783013	95	"Human_HGF NPSR1/Human_DRD2 PAX6: 0.971"	"Fine"
"SCN3B"	"Human_HGF NPSR1"	1.01156081428189	"Human_HGF C11orf87"	1.04275107131754	0.970088491977058	96	"Human_HGF NPSR1/Human_HGF C11orf87: 0.97"	"Fine"
"LINC00662"	"Human_HGF NPSR1"	0.780175156339829	"Human_HGF C11orf87"	0.804345603406415	0.969950171960631	97	"Human_HGF NPSR1/Human_HGF C11orf87: 0.97"	"Fine"
"ADGRL2"	"Human_HGF NPSR1"	1.51903359364302	"Human_LAMP5 COL25A1"	1.56663995912361	0.969612440175968	98	"Human_HGF NPSR1/Human_LAMP5 COL25A1: 0.97"	"Fine"
"TENM2"	"Human_HGF NPSR1"	1.65577265603389	"Human_Astro_2 FGFR3"	1.70781656841724	0.969526052536434	99	"Human_HGF NPSR1/Human_Astro_2 FGFR3: 0.97"	"Fine"
"CEP192"	"Human_HGF NPSR1"	1.08271086641702	"Human_HGF C11orf87"	1.11718302398258	0.969143679392234	100	"Human_HGF NPSR1/Human_HGF C11orf87: 0.969"	"Fine"
"CACNG5"	"Human_DRD2 PAX6"	0.601923047085883	"Human_TSHZ1 SEMA3C"	0.264602645630825	2.2748187027793	1	"Human_DRD2 PAX6/Human_TSHZ1 SEMA3C: 2.275"	"Fine"
